parameterset,datensatz,filter,w,s,norm,ddtw,interval_type,interval_param,functionals,max_landmark_diff,n_landmarks,n_intervals,ref_match_normiert,dmatch_dfit_normiert,overall
151,zygo,0.035,,,,,all_maxima,fit,max_min,20,41,23,0.9555872535067422,1.1417327692064878,2.0973200227132303
152,zygo,0.035,,,,,all_maxima,fit,max_min,10,39,23,0.9548887707099352,1.095920512298783,2.050809283008718
153,zygo,0.035,,,,,all_maxima,fit,max_min,5,35,23,0.9741898322456174,0.2617874346451158,1.2359772668907332
70,zygo,0.045,,,,,uniform,100,max,None,99,100,1.238924627499998,1.7983862021941879,3.037310829694186
71,zygo,0.045,,,,,uniform,100,max,20,99,100,1.238924627499998,1.7983862021941879,3.037310829694186
72,zygo,0.045,,,,,uniform,100,max,10,90,100,1.0111429290974618,0.31466376997253387,1.3258066990699957
73,zygo,0.045,,,,,uniform,100,max,5,89,100,1.0109869804831912,0.3114469907795646,1.3224339712627557
74,zygo,0.045,,,,,uniform,100,min,None,99,100,1.2796975709241163,1.4477024219958718,2.727399992919988
75,zygo,0.045,,,,,uniform,100,min,20,99,100,1.2796975709241163,1.4477024219958718,2.727399992919988
76,zygo,0.045,,,,,uniform,100,min,10,89,100,1.0616839613634363,0.7367609767523429,1.7984449381157792
77,zygo,0.045,,,,,uniform,100,min,5,85,100,0.9985275051782482,0.1477446117041912,1.1462721168824395
78,zygo,0.045,,,,,uniform,100,max_min,None,185,100,1.0160144518268341,0.7589679530519051,1.7749824048787393
79,zygo,0.045,,,,,uniform,100,max_min,20,185,100,1.0160144518268341,0.7589679530519051,1.7749824048787393
80,zygo,0.045,,,,,uniform,100,max_min,10,179,100,1.016404308234394,0.7028401446690095,1.7192444529034034
81,zygo,0.045,,,,,uniform,100,max_min,5,174,100,0.9976929053998865,0.2796867228687777,1.2773796282686642
82,zygo,0.045,,,,,uniform,300,max,None,299,300,1.0019715525758321,0.5496809400112911,1.5516524925871233
83,zygo,0.045,,,,,uniform,300,max,20,299,300,1.0019715525758321,0.5496809400112911,1.5516524925871233
84,zygo,0.045,,,,,uniform,300,max,10,299,300,1.0019715525758321,0.5496809400112911,1.5516524925871233
85,zygo,0.045,,,,,uniform,300,max,5,285,300,1.0003449663439203,0.14163355259671595,1.1419785189406362
86,zygo,0.045,,,,,uniform,300,min,None,299,300,1.0020739726825083,0.41004421052821854,1.4121181832107268
87,zygo,0.045,,,,,uniform,300,min,20,299,300,1.0020739726825083,0.41004421052821854,1.4121181832107268
88,zygo,0.045,,,,,uniform,300,min,10,299,300,1.0020739726825083,0.41004421052821854,1.4121181832107268
89,zygo,0.045,,,,,uniform,300,min,5,289,300,1.0023202488710348,0.39503629185835526,1.39735654072939
90,zygo,0.045,,,,,uniform,300,max_min,None,576,300,1.0015684676881553,0.41806557543648465,1.41963404312464
91,zygo,0.045,,,,,uniform,300,max_min,20,576,300,1.0015684676881553,0.41806557543648465,1.41963404312464
92,zygo,0.045,,,,,uniform,300,max_min,10,576,300,1.0015684676881553,0.41806557543648465,1.41963404312464
93,zygo,0.045,,,,,uniform,300,max_min,5,567,300,1.0016122851605374,0.4027360830540775,1.404348368214615
94,zygo,0.045,,,,,uniform,500,max,None,499,500,1.0001217389449937,0.3102037396788919,1.3103254786238856
95,zygo,0.045,,,,,uniform,500,max,20,499,500,1.0001217389449937,0.3102037396788919,1.3103254786238856
96,zygo,0.045,,,,,uniform,500,max,10,499,500,1.0001217389449937,0.3102037396788919,1.3103254786238856
97,zygo,0.045,,,,,uniform,500,max,5,499,500,1.0001217389449937,0.3102037396788919,1.3103254786238856
98,zygo,0.045,,,,,uniform,500,min,None,499,500,1.0012698750141118,0.2816911658759079,1.2829610408900196
99,zygo,0.045,,,,,uniform,500,min,20,499,500,1.0012698750141118,0.2816911658759079,1.2829610408900196
100,zygo,0.045,,,,,uniform,500,min,10,499,500,1.0012698750141118,0.2816911658759079,1.2829610408900196
101,zygo,0.045,,,,,uniform,500,min,5,499,500,1.0012698750141118,0.2816911658759079,1.2829610408900196
102,zygo,0.045,,,,,uniform,500,max_min,None,948,500,0.9996046639018893,0.37512227963396305,1.3747269435358525
103,zygo,0.045,,,,,uniform,500,max_min,20,948,500,0.9996046639018893,0.37512227963396305,1.3747269435358525
104,zygo,0.045,,,,,uniform,500,max_min,10,948,500,0.9996046639018893,0.37512227963396305,1.3747269435358525
105,zygo,0.045,,,,,uniform,500,max_min,5,948,500,0.9996046639018893,0.37512227963396305,1.3747269435358525
106,zygo,0.045,,,,,all_minima,ref,max,None,13,14,2.8206473799768417,4.234246120094122,7.054893500070964
107,zygo,0.045,,,,,all_minima,ref,max,20,10,14,1.7167584354112413,2.950831278211499,4.667589713622741
108,zygo,0.045,,,,,all_minima,ref,max,10,8,14,0.9500713392847098,0.7524745161051811,1.702545855389891
109,zygo,0.045,,,,,all_minima,ref,max,5,8,14,0.9500713392847098,0.7524745161051811,1.702545855389891
110,zygo,0.045,,,,,all_minima,ref,min,None,13,14,1.6927954736713688,1.9222392415804868,3.6150347152518556
111,zygo,0.045,,,,,all_minima,ref,min,20,11,14,0.9513888539716575,1.0492146632391355,2.000603517210793
112,zygo,0.045,,,,,all_minima,ref,min,10,10,14,0.9245598702353518,1.021469056885462,1.946028927120814
113,zygo,0.045,,,,,all_minima,ref,min,5,7,14,0.9996332288889783,0.2073525808916294,1.2069858097806077
114,zygo,0.045,,,,,all_minima,ref,max_min,None,22,14,0.9174690010686446,1.4136546726769197,2.331123673745564
115,zygo,0.045,,,,,all_minima,ref,max_min,20,21,14,0.8407555572005883,1.073065643640161,1.9138212008407494
116,zygo,0.045,,,,,all_minima,ref,max_min,10,18,14,0.8902923497298548,1.036974270221764,1.9272666199516189
117,zygo,0.045,,,,,all_minima,ref,max_min,5,15,14,0.9729802869889326,1.5229023008797995,2.4958825878687323
118,zygo,0.045,,,,,all_minima,fit,max,None,14,15,2.6582410034571105,4.3460162749763915,7.004257278433502
119,zygo,0.045,,,,,all_minima,fit,max,20,12,15,2.4000083056116814,3.9075433654762994,6.307551671087981
120,zygo,0.045,,,,,all_minima,fit,max,10,10,15,2.234308123849493,3.723125586233564,5.957433710083057
121,zygo,0.045,,,,,all_minima,fit,max,5,10,15,2.234308123849493,3.723125586233564,5.957433710083057
122,zygo,0.045,,,,,all_minima,fit,min,None,14,15,1.538784149877268,2.1973462082620343,3.7361303581393024
123,zygo,0.045,,,,,all_minima,fit,min,20,11,15,0.9275685536177833,1.0609286032696748,1.988497156887458
124,zygo,0.045,,,,,all_minima,fit,min,10,11,15,0.9275685536177833,1.0609286032696748,1.988497156887458
125,zygo,0.045,,,,,all_minima,fit,min,5,7,15,0.9824423152821202,0.20172435004773745,1.1841666653298577
126,zygo,0.045,,,,,all_minima,fit,max_min,None,26,15,1.0428777320375173,1.9560617383588061,2.9989394703963237
127,zygo,0.045,,,,,all_minima,fit,max_min,20,23,15,0.9056818711259303,1.3998369907888981,2.3055188619148286
128,zygo,0.045,,,,,all_minima,fit,max_min,10,21,15,0.9247848610426879,1.379339636998146,2.304124498040834
129,zygo,0.045,,,,,all_minima,fit,max_min,5,17,15,1.679804010559147,3.318175749096781,4.997979759655928
130,zygo,0.045,,,,,all_maxima,ref,max,None,13,14,1.0709924035486107,0.7968006254945335,1.8677930290431441
131,zygo,0.045,,,,,all_maxima,ref,max,20,12,14,0.9778890787836604,0.6553791071060512,1.6332681858897116
132,zygo,0.045,,,,,all_maxima,ref,max,10,10,14,0.9181181911233047,0.5058963075160244,1.424014498639329
133,zygo,0.045,,,,,all_maxima,ref,max,5,10,14,0.9181181911233047,0.5058963075160244,1.424014498639329
134,zygo,0.045,,,,,all_maxima,ref,min,None,13,14,2.019617292624724,3.367005797820424,5.386623090445148
135,zygo,0.045,,,,,all_maxima,ref,min,20,11,14,1.0021210547716066,0.4665180642378028,1.4686391190094095
136,zygo,0.045,,,,,all_maxima,ref,min,10,11,14,1.0021210547716066,0.4665180642378028,1.4686391190094095
137,zygo,0.045,,,,,all_maxima,ref,min,5,10,14,1.0045123222475283,0.2045485822318045,1.2090609044793328
138,zygo,0.045,,,,,all_maxima,ref,max_min,None,25,14,1.037456213240079,0.7571767616256513,1.7946329748657304
139,zygo,0.045,,,,,all_maxima,ref,max_min,20,23,14,0.9818263244312461,0.5191896149409374,1.5010159393721834
140,zygo,0.045,,,,,all_maxima,ref,max_min,10,21,14,0.9851267356172041,0.4559468098318234,1.4410735454490275
141,zygo,0.045,,,,,all_maxima,ref,max_min,5,20,14,0.9829331591046405,0.3095331332519776,1.2924662923566181
142,zygo,0.045,,,,,all_maxima,fit,max,None,14,15,1.0690373479205646,1.0354619383116554,2.10449928623222
143,zygo,0.045,,,,,all_maxima,fit,max,20,13,15,0.9717100496483113,0.6491203009194967,1.6208303505678079
144,zygo,0.045,,,,,all_maxima,fit,max,10,11,15,0.928835933907944,0.5185819719016068,1.4474179058095507
145,zygo,0.045,,,,,all_maxima,fit,max,5,10,15,0.9181245436451747,0.5064243704344952,1.4245489140796699
146,zygo,0.045,,,,,all_maxima,fit,min,None,14,15,1.714240923370152,4.493487551540774,6.207728474910926
147,zygo,0.045,,,,,all_maxima,fit,min,20,12,15,1.0153888719281903,0.44488630571977344,1.4602751776479637
148,zygo,0.045,,,,,all_maxima,fit,min,10,12,15,1.0153888719281903,0.44488630571977344,1.4602751776479637
149,zygo,0.045,,,,,all_maxima,fit,min,5,11,15,1.0126837183984114,0.29712848796085295,1.3098122063592643
150,zygo,0.045,,,,,all_maxima,fit,max_min,None,27,15,0.9720204020772873,0.7890259939611431,1.7610463960384304
151,zygo,0.045,,,,,all_maxima,fit,max_min,20,25,15,0.973600269881645,0.5585838731302544,1.5321841430118994
152,zygo,0.045,,,,,all_maxima,fit,max_min,10,23,15,0.9924365546245048,0.46653719241201885,1.4589737470365236
153,zygo,0.045,,,,,all_maxima,fit,max_min,5,21,15,0.9805737366307162,0.3457261445597778,1.326299881190494
70,zygo,0.055,,,,,uniform,100,max,None,99,100,1.1400206318469468,1.490419122036829,2.630439753883776
71,zygo,0.055,,,,,uniform,100,max,20,99,100,1.1400206318469468,1.490419122036829,2.630439753883776
72,zygo,0.055,,,,,uniform,100,max,10,89,100,1.0051462868715442,0.34574583258859787,1.350892119460142
73,zygo,0.055,,,,,uniform,100,max,5,87,100,1.0052606492685285,0.3405908298454712,1.3458514791139997
74,zygo,0.055,,,,,uniform,100,min,None,99,100,1.0138361769390705,0.7524599236613825,1.766296100600453
75,zygo,0.055,,,,,uniform,100,min,20,99,100,1.0138361769390705,0.7524599236613825,1.766296100600453
76,zygo,0.055,,,,,uniform,100,min,10,91,100,1.01176739693114,0.5603229163753167,1.5720903133064568
77,zygo,0.055,,,,,uniform,100,min,5,89,100,0.9987558464878857,0.13807468206335358,1.1368305285512392
78,zygo,0.055,,,,,uniform,100,max_min,None,187,100,1.0040939886395457,0.6455934736255168,1.6496874622650624
79,zygo,0.055,,,,,uniform,100,max_min,20,187,100,1.0040939886395457,0.6455934736255168,1.6496874622650624
80,zygo,0.055,,,,,uniform,100,max_min,10,180,100,1.0033340030243512,0.6031646893826528,1.606498692407004
81,zygo,0.055,,,,,uniform,100,max_min,5,176,100,0.9925398259624639,0.2639146632500807,1.2564544892125447
82,zygo,0.055,,,,,uniform,300,max,None,299,300,1.0013445270066912,0.4782588182055676,1.4796033452122588
83,zygo,0.055,,,,,uniform,300,max,20,299,300,1.0013445270066912,0.4782588182055676,1.4796033452122588
84,zygo,0.055,,,,,uniform,300,max,10,299,300,1.0013445270066912,0.4782588182055676,1.4796033452122588
85,zygo,0.055,,,,,uniform,300,max,5,285,300,1.0020042082685998,0.17955434793663322,1.181558556205233
86,zygo,0.055,,,,,uniform,300,min,None,299,300,0.9993217164853007,0.38518984150818797,1.3845115579934886
87,zygo,0.055,,,,,uniform,300,min,20,299,300,0.9993217164853007,0.38518984150818797,1.3845115579934886
88,zygo,0.055,,,,,uniform,300,min,10,299,300,0.9993217164853007,0.38518984150818797,1.3845115579934886
89,zygo,0.055,,,,,uniform,300,min,5,286,300,1.0015401070016563,0.36279459864584734,1.3643347056475037
90,zygo,0.055,,,,,uniform,300,max_min,None,570,300,1.0016276498730596,0.38188859603523106,1.3835162459082908
91,zygo,0.055,,,,,uniform,300,max_min,20,570,300,1.0016276498730596,0.38188859603523106,1.3835162459082908
92,zygo,0.055,,,,,uniform,300,max_min,10,570,300,1.0016276498730596,0.38188859603523106,1.3835162459082908
93,zygo,0.055,,,,,uniform,300,max_min,5,562,300,1.0015274284744569,0.37306711354833255,1.3745945420227894
94,zygo,0.055,,,,,uniform,500,max,None,499,500,0.999411091098704,0.26630294926030273,1.2657140403590068
95,zygo,0.055,,,,,uniform,500,max,20,499,500,0.999411091098704,0.26630294926030273,1.2657140403590068
96,zygo,0.055,,,,,uniform,500,max,10,499,500,0.999411091098704,0.26630294926030273,1.2657140403590068
97,zygo,0.055,,,,,uniform,500,max,5,499,500,0.999411091098704,0.26630294926030273,1.2657140403590068
98,zygo,0.055,,,,,uniform,500,min,None,499,500,1.0017894754289152,0.2558583503499461,1.2576478257788613
99,zygo,0.055,,,,,uniform,500,min,20,499,500,1.0017894754289152,0.2558583503499461,1.2576478257788613
100,zygo,0.055,,,,,uniform,500,min,10,499,500,1.0017894754289152,0.2558583503499461,1.2576478257788613
101,zygo,0.055,,,,,uniform,500,min,5,499,500,1.0017894754289152,0.2558583503499461,1.2576478257788613
102,zygo,0.055,,,,,uniform,500,max_min,None,950,500,0.9997201379568372,0.337165738835011,1.3368858767918481
103,zygo,0.055,,,,,uniform,500,max_min,20,950,500,0.9997201379568372,0.337165738835011,1.3368858767918481
104,zygo,0.055,,,,,uniform,500,max_min,10,950,500,0.9997201379568372,0.337165738835011,1.3368858767918481
105,zygo,0.055,,,,,uniform,500,max_min,5,950,500,0.9997201379568372,0.337165738835011,1.3368858767918481
106,zygo,0.055,,,,,all_minima,ref,max,None,12,13,1.8974289733730545,3.3154963212897632,5.212925294662818
107,zygo,0.055,,,,,all_minima,ref,max,20,11,13,1.4560219202781175,2.4746047115200542,3.9306266317981717
108,zygo,0.055,,,,,all_minima,ref,max,10,9,13,2.4423712305298566,3.1272448989728545,5.569616129502711
109,zygo,0.055,,,,,all_minima,ref,max,5,9,13,2.4423712305298566,3.1272448989728545,5.569616129502711
110,zygo,0.055,,,,,all_minima,ref,min,None,12,13,1.7197321310200306,1.4705673839726698,3.1902995149927005
111,zygo,0.055,,,,,all_minima,ref,min,20,11,13,0.9654570661746009,0.8920837383413431,1.857540804515944
112,zygo,0.055,,,,,all_minima,ref,min,10,10,13,0.9370825552453619,0.8333875775625642,1.770470132807926
113,zygo,0.055,,,,,all_minima,ref,min,5,8,13,0.9584745151370031,0.3836087115931613,1.3420832267301643
114,zygo,0.055,,,,,all_minima,ref,max_min,None,22,13,0.8639689509056044,0.9516065004375832,1.8155754513431877
115,zygo,0.055,,,,,all_minima,ref,max_min,20,22,13,0.8639689509056044,0.9516065004375832,1.8155754513431877
116,zygo,0.055,,,,,all_minima,ref,max_min,10,19,13,0.8920586515056875,0.8708212375000842,1.7628798890057717
117,zygo,0.055,,,,,all_minima,ref,max_min,5,17,13,0.9274361096966044,1.3889478645564193,2.3163839742530237
118,zygo,0.055,,,,,all_minima,fit,max,None,14,15,1.3977964236760387,2.398589029983866,3.7963854536599047
119,zygo,0.055,,,,,all_minima,fit,max,20,14,15,1.3977964236760387,2.398589029983866,3.7963854536599047
120,zygo,0.055,,,,,all_minima,fit,max,10,12,15,1.211554897964738,2.2634526577142293,3.4750075556789675
121,zygo,0.055,,,,,all_minima,fit,max,5,12,15,1.211554897964738,2.2634526577142293,3.4750075556789675
122,zygo,0.055,,,,,all_minima,fit,min,None,14,15,1.3947113150754855,1.2727495683966068,2.667460883472092
123,zygo,0.055,,,,,all_minima,fit,min,20,12,15,0.9771805439994683,0.8930650455709885,1.8702455895704568
124,zygo,0.055,,,,,all_minima,fit,min,10,11,15,0.9380953734487231,0.8375482170493179,1.775643590498041
125,zygo,0.055,,,,,all_minima,fit,min,5,9,15,0.9594369486909032,0.3551327326344416,1.314569681325345
126,zygo,0.055,,,,,all_minima,fit,max_min,None,28,15,0.915081818999122,1.381028831645834,2.296110650644956
127,zygo,0.055,,,,,all_minima,fit,max_min,20,26,15,0.9266928371449829,1.2473807878455865,2.1740736249905694
128,zygo,0.055,,,,,all_minima,fit,max_min,10,23,15,0.9194652476508006,1.174414565842652,2.0938798134934524
129,zygo,0.055,,,,,all_minima,fit,max_min,5,21,15,1.012253031638337,1.8991774683390177,2.911430499977355
130,zygo,0.055,,,,,all_maxima,ref,max,None,12,13,1.166628753367671,0.8998455636170849,2.0664743169847557
131,zygo,0.055,,,,,all_maxima,ref,max,20,11,13,1.0320661343912516,0.6609312412235603,1.6929973756148118
132,zygo,0.055,,,,,all_maxima,ref,max,10,9,13,0.9428836081463768,0.5216423087118954,1.4645259168582723
133,zygo,0.055,,,,,all_maxima,ref,max,5,9,13,0.9428836081463768,0.5216423087118954,1.4645259168582723
134,zygo,0.055,,,,,all_maxima,ref,min,None,12,13,0.9529543859968209,0.5541476398619228,1.5071020258587438
135,zygo,0.055,,,,,all_maxima,ref,min,20,11,13,0.9859711188798458,0.45327715668594737,1.4392482755657932
136,zygo,0.055,,,,,all_maxima,ref,min,10,10,13,1.002185549696815,0.18963762565734565,1.1918231753541608
137,zygo,0.055,,,,,all_maxima,ref,min,5,10,13,1.002185549696815,0.18963762565734565,1.1918231753541608
138,zygo,0.055,,,,,all_maxima,ref,max_min,None,24,13,1.0600769100964471,0.8608295453773791,1.9209064554738262
139,zygo,0.055,,,,,all_maxima,ref,max_min,20,22,13,1.0012374212905324,0.5073023292230991,1.5085397505136315
140,zygo,0.055,,,,,all_maxima,ref,max_min,10,19,13,0.9821566277106829,0.32999550007819856,1.3121521277888815
141,zygo,0.055,,,,,all_maxima,ref,max_min,5,19,13,0.9821566277106829,0.32999550007819856,1.3121521277888815
142,zygo,0.055,,,,,all_maxima,fit,max,None,14,15,1.0479559854263445,0.841032113364399,1.8889880987907435
143,zygo,0.055,,,,,all_maxima,fit,max,20,13,15,0.9423150704900003,0.716007369721728,1.6583224402117283
144,zygo,0.055,,,,,all_maxima,fit,max,10,11,15,0.9425524701046267,0.5218913160315782,1.464443786136205
145,zygo,0.055,,,,,all_maxima,fit,max,5,11,15,0.9425524701046267,0.5218913160315782,1.464443786136205
146,zygo,0.055,,,,,all_maxima,fit,min,None,14,15,1.3373918062632468,0.8368915224314976,2.1742833286947443
147,zygo,0.055,,,,,all_maxima,fit,min,20,13,15,0.9731693779507852,0.510305277330493,1.4834746552812783
148,zygo,0.055,,,,,all_maxima,fit,min,10,11,15,1.01161056938698,0.3222454447357158,1.3338560141226958
149,zygo,0.055,,,,,all_maxima,fit,min,5,11,15,1.01161056938698,0.3222454447357158,1.3338560141226958
150,zygo,0.055,,,,,all_maxima,fit,max_min,None,27,15,1.033735265570636,0.7257780237784025,1.7595132893490386
151,zygo,0.055,,,,,all_maxima,fit,max_min,20,26,15,0.9338656880384412,0.5907987155804139,1.524664403618855
152,zygo,0.055,,,,,all_maxima,fit,max_min,10,22,15,0.9819205641933636,0.36985146148412223,1.3517720256774859
153,zygo,0.055,,,,,all_maxima,fit,max_min,5,22,15,0.9819205641933636,0.36985146148412223,1.3517720256774859
70,zygo,0.065,,,,,uniform,100,max,None,99,100,1.0678954455307141,1.2809911568031092,2.348886602333823
71,zygo,0.065,,,,,uniform,100,max,20,99,100,1.0678954455307141,1.2809911568031092,2.348886602333823
72,zygo,0.065,,,,,uniform,100,max,10,91,100,0.9991020527219568,0.3296882298101909,1.3287902825321478
73,zygo,0.065,,,,,uniform,100,max,5,89,100,0.9984388327675955,0.3169558625585488,1.3153946953261442
74,zygo,0.065,,,,,uniform,100,min,None,99,100,1.0178649986169115,0.764225880358022,1.7820908789749335
75,zygo,0.065,,,,,uniform,100,min,20,99,100,1.0178649986169115,0.764225880358022,1.7820908789749335
76,zygo,0.065,,,,,uniform,100,min,10,93,100,1.0098147374758133,0.5878506234541288,1.597665360929942
77,zygo,0.065,,,,,uniform,100,min,5,89,100,0.9999098333495497,0.11915716697227095,1.1190670003218206
78,zygo,0.065,,,,,uniform,100,max_min,None,188,100,1.00127099711157,0.6389347821508679,1.640205779262438
79,zygo,0.065,,,,,uniform,100,max_min,20,188,100,1.00127099711157,0.6389347821508679,1.640205779262438
80,zygo,0.065,,,,,uniform,100,max_min,10,184,100,1.0009713302944385,0.629326763087792,1.6302980933822306
81,zygo,0.065,,,,,uniform,100,max_min,5,178,100,0.993349721011226,0.25273202397611305,1.2460817449873391
82,zygo,0.065,,,,,uniform,300,max,None,299,300,0.9998456385052981,0.40785812785359565,1.4077037663588938
83,zygo,0.065,,,,,uniform,300,max,20,299,300,0.9998456385052981,0.40785812785359565,1.4077037663588938
84,zygo,0.065,,,,,uniform,300,max,10,299,300,0.9998456385052981,0.40785812785359565,1.4077037663588938
85,zygo,0.065,,,,,uniform,300,max,5,285,300,1.0013819434033258,0.13992557413349116,1.1413075175368168
